Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Overall Cumulative Score
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;0;164;0;164;40;1060;973
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;0;231;0;231;6;1060;1122
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;0;203;0;203;29;1060;1028
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;0;207;0;207;25;1060;1083
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gowron;52847;Star Trek - Klingon-Romulan;0;212;0;212;15;1060;1046
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;0;208;0;208;23;1060;1052
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;0;216;0;216;12;1060;1125
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Horus;174473;Egyptian Myth - Solar Court;0;179;0;179;39;1060;1009
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Illusive Man;86178;Mass Effect - Cerberus-Reapers;0;235;0;235;4;1060;1097
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Indra;124470;Hindu Myth - Devas;0;203;0;203;30;1060;1069
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ishtar;172470;Mesopotamian Myth - Sky Kings;0;200;0;200;32;1060;916
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jean-Luc Picard;56338;Star Trek - Federation;0;220;0;220;9;1060;1060
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;0;229;0;229;7;1060;1088
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;0;206;0;206;28;1060;1036
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;0;213;0;213;14;1060;1028
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Loki;150650;Norse Myth - Giants & Tricksters;0;245;0;245;2;1060;1093
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lord Voldemort;65247;Harry Potter - Death Eaters;0;195;0;195;33;1060;1062
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lugh;174647;Celtic Myth - Tuatha De Danann;0;211;0;211;17;1060;1032
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Luke Skywalker;91905;Star Wars - Jedi Order;0;212;0;212;16;1060;928
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mahishasura;137200;Hindu Myth - Asuras;0;191;0;191;36;1060;1106
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Maleficent;74911;Disney Characters - Disney Villains;0;249;0;249;1;1060;1113
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Marduk;188458;Mesopotamian Myth - Sky Kings;0;209;0;209;22;1060;1127
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mickey Mouse;68965;Disney Characters - Disney Heroes;0;225;0;225;8;1060;1078
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Odin;126765;Norse Myth - Aesir;0;211;0;211;18;1060;1161
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Osiris;179670;Egyptian Myth - Underworld Powers;0;208;0;208;24;1060;1080
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ra;143286;Egyptian Myth - Solar Court;0;185;0;185;37;1060;999
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ravana;126986;Hindu Myth - Asuras;0;180;0;180;38;1060;973
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Sauron;85741;Lord of the Rings - Forces of Mordor;0;220;0;220;10;1060;1073
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Spock;73526;Star Trek - Federation;0;211;0;211;19;1060;940
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;The Dagda;143101;Celtic Myth - Tuatha De Danann;0;217;0;217;11;1060;1054
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Thor;151201;Norse Myth - Aesir;0;194;0;194;34;1060;991
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;0;215;0;215;13;1060;1066
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Vishnu;126083;Hindu Myth - Devas;0;192;0;192;35;1060;941
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Worf;67335;Star Trek - Klingon-Romulan;0;207;0;207;26;1060;1039
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Zeus;139274;Greek Myth - Olympians;0;235;0;235;5;1060;1165
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;1;211;0;454;6;1273;1347
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Anubis;175219;Egyptian Myth - Underworld Powers;1;189;0;398;37;1273;1223
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Balor;139930;Celtic Myth - Fomorians;1;229;0;439;11;1273;1317
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Bres;112221;Celtic Myth - Fomorians;1;209;0;415;24;1273;1233
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Commander Shepard;85142;Mass Effect - Alliance Crew;1;210;0;410;28;1273;1251
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;1;188;0;352;40;1273;1161
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;1;230;0;461;5;1273;1352
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;1;211;0;414;26;1273;1239
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;1;222;0;429;20;1273;1305
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gowron;52847;Star Trek - Klingon-Romulan;1;207;0;419;23;1273;1253
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;1;206;0;414;27;1273;1258
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;1;222;0;438;12;1273;1347
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Horus;174473;Egyptian Myth - Solar Court;1;186;0;365;38;1273;1195
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Illusive Man;86178;Mass Effect - Cerberus-Reapers;1;231;0;466;4;1273;1328
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Indra;124470;Hindu Myth - Devas;1;212;0;415;25;1273;1281
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ishtar;172470;Mesopotamian Myth - Sky Kings;1;203;0;403;35;1273;1119
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jean-Luc Picard;56338;Star Trek - Federation;1;224;0;444;8;1273;1284
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;1;207;0;436;13;1273;1295
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;1;225;0;431;17;1273;1261
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;1;214;0;427;22;1273;1242
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Loki;150650;Norse Myth - Giants & Tricksters;1;250;0;495;1;1273;1343
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lord Voldemort;65247;Harry Potter - Death Eaters;1;211;0;406;32;1273;1273
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lugh;174647;Celtic Myth - Tuatha De Danann;1;193;0;404;34;1273;1225
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Luke Skywalker;91905;Star Wars - Jedi Order;1;239;0;451;7;1273;1167
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mahishasura;137200;Hindu Myth - Asuras;1;218;0;409;29;1273;1324
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Maleficent;74911;Disney Characters - Disney Villains;1;219;0;468;2;1273;1332
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Marduk;188458;Mesopotamian Myth - Sky Kings;1;199;0;408;30;1273;1326
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mickey Mouse;68965;Disney Characters - Disney Heroes;1;242;0;467;3;1273;1320
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Odin;126765;Norse Myth - Aesir;1;219;0;430;18;1273;1380
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Osiris;179670;Egyptian Myth - Underworld Powers;1;228;0;436;14;1273;1308
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ra;143286;Egyptian Myth - Solar Court;1;258;0;443;9;1273;1257
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ravana;126986;Hindu Myth - Asuras;1;180;0;360;39;1273;1153
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Sauron;85741;Lord of the Rings - Forces of Mordor;1;213;0;433;15;1273;1286
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Spock;73526;Star Trek - Federation;1;194;0;405;33;1273;1134
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;The Dagda;143101;Celtic Myth - Tuatha De Danann;1;213;0;430;19;1273;1267
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Thor;151201;Norse Myth - Aesir;1;207;0;401;36;1273;1198
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;1;218;0;433;16;1273;1284
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Vishnu;126083;Hindu Myth - Devas;1;216;0;408;31;1273;1157
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Worf;67335;Star Trek - Klingon-Romulan;1;222;0;429;21;1273;1261
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Zeus;139274;Greek Myth - Olympians;1;205;0;440;10;1273;1370
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;2;235;0;689;4;1479;1582
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Anubis;175219;Egyptian Myth - Underworld Powers;2;212;0;610;30;1479;1435
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Balor;139930;Celtic Myth - Fomorians;2;213;0;652;12;1479;1530
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Bres;112221;Celtic Myth - Fomorians;2;197;0;612;28;1479;1430
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Commander Shepard;85142;Mass Effect - Alliance Crew;2;186;0;596;34;1479;1437
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;2;200;0;552;38;1479;1361
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;2;229;0;690;3;1479;1581
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;2;222;0;636;21;1479;1461
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;2;205;0;634;22;1479;1510
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gowron;52847;Star Trek - Klingon-Romulan;2;203;0;622;26;1479;1456
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;2;200;0;614;27;1479;1458
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;2;217;0;655;10;1479;1564
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Horus;174473;Egyptian Myth - Solar Court;2;175;0;540;40;1479;1370
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Illusive Man;86178;Mass Effect - Cerberus-Reapers;2;234;0;700;2;1479;1562
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Indra;124470;Hindu Myth - Devas;2;181;0;596;35;1479;1462
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ishtar;172470;Mesopotamian Myth - Sky Kings;2;196;0;599;33;1479;1315
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jean-Luc Picard;56338;Star Trek - Federation;2;219;0;663;8;1479;1503
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;2;208;0;644;16;1479;1503
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;2;203;0;634;23;1479;1464
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;2;210;0;637;20;1479;1452
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Loki;150650;Norse Myth - Giants & Tricksters;2;228;0;723;1;1479;1571
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lord Voldemort;65247;Harry Potter - Death Eaters;2;204;0;610;31;1479;1477
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lugh;174647;Celtic Myth - Tuatha De Danann;2;239;0;643;17;1479;1464
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Luke Skywalker;91905;Star Wars - Jedi Order;2;211;0;662;9;1479;1378
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mahishasura;137200;Hindu Myth - Asuras;2;202;0;611;29;1479;1526
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Maleficent;74911;Disney Characters - Disney Villains;2;219;0;687;5;1479;1551
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Marduk;188458;Mesopotamian Myth - Sky Kings;2;237;0;645;15;1479;1563
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mickey Mouse;68965;Disney Characters - Disney Heroes;2;202;0;669;6;1479;1522
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Odin;126765;Norse Myth - Aesir;2;208;0;638;19;1479;1588
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Osiris;179670;Egyptian Myth - Underworld Powers;2;190;0;626;25;1479;1498
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ra;143286;Egyptian Myth - Solar Court;2;222;0;665;7;1479;1479
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ravana;126986;Hindu Myth - Asuras;2;192;0;552;39;1479;1345
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Sauron;85741;Lord of the Rings - Forces of Mordor;2;197;0;630;24;1479;1483
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Spock;73526;Star Trek - Federation;2;177;0;582;37;1479;1311
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;The Dagda;143101;Celtic Myth - Tuatha De Danann;2;209;0;639;18;1479;1476
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Thor;151201;Norse Myth - Aesir;2;191;0;592;36;1479;1389
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;2;214;0;647;13;1479;1498
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Vishnu;126083;Hindu Myth - Devas;2;198;0;606;32;1479;1355
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Worf;67335;Star Trek - Klingon-Romulan;2;225;0;654;11;1479;1486
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Zeus;139274;Greek Myth - Olympians;2;207;0;647;14;1479;1577
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;3;188;0;877;6;1694;1770
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Anubis;175219;Egyptian Myth - Underworld Powers;3;221;0;831;27;1694;1656
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Balor;139930;Celtic Myth - Fomorians;3;215;0;867;10;1694;1745
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Bres;112221;Celtic Myth - Fomorians;3;206;0;818;31;1694;1636
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Commander Shepard;85142;Mass Effect - Alliance Crew;3;211;0;807;34;1694;1648
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;3;233;0;785;36;1694;1594
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;3;233;0;923;2;1694;1814
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;3;215;0;851;19;1694;1676
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;3;214;0;848;21;1694;1724
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gowron;52847;Star Trek - Klingon-Romulan;3;190;0;812;32;1694;1646
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;3;209;0;823;29;1694;1667
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;3;209;0;864;11;1694;1773
24/25;2024-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Horus;174473;Egyptian Myth - Solar Court;3;187;0;727;39;1694;1557
